,0,1,2,3,4
60,./Rideo/Ses01F_impro03_M006.wav,1,1,neu,Train
61,./Rideo/Ses01F_impro03_M007.wav,1,9,exc,Train
62,./Rideo/Ses01F_impro03_M008.wav,1,1,neu,Test
63,./Rideo/Ses01F_impro03_M009.wav,1,1,neu,Train
64,./Rideo/Ses01F_impro03_M011.wav,1,1,neu,Train
65,./Rideo/Ses01F_impro03_M013.wav,1,9,exc,Test
66,./Rideo/Ses01F_impro03_M014.wav,1,9,exc,Train
67,./Rideo/Ses01F_impro03_M015.wav,1,9,exc,Train
68,./Rideo/Ses01F_impro03_M016.wav,1,1,neu,Train
69,./Rideo/Ses01F_impro03_M019.wav,1,1,neu,Train
70,./Rideo/Ses01F_impro03_M020.wav,1,1,neu,Train
71,./Rideo/Ses01F_impro03_M021.wav,1,1,neu,Train
72,./Rideo/Ses01F_impro03_M022.wav,1,9,exc,Train
73,./Rideo/Ses01F_impro03_M023.wav,1,9,exc,Train
74,./Rideo/Ses01F_impro03_M024.wav,1,1,neu,Test
75,./Rideo/Ses01F_impro04_F000.wav,1,1,neu,Test
76,./Rideo/Ses01F_impro04_F001.wav,1,1,neu,Train
77,./Rideo/Ses01F_impro04_F005.wav,1,1,neu,Test
78,./Rideo/Ses01F_impro04_F006.wav,1,1,neu,Train
79,./Rideo/Ses01F_impro04_F009.wav,1,1,neu,Train
80,./Rideo/Ses01F_impro04_F013.wav,1,1,neu,Train
81,./Rideo/Ses01F_impro04_F014.wav,1,1,neu,Train
82,./Rideo/Ses01F_impro04_F028.wav,1,4,ang,Train
83,./Rideo/Ses01F_impro04_F029.wav,1,4,ang,Train
84,./Rideo/Ses01F_impro04_F030.wav,1,4,ang,Train
85,./Rideo/Ses01F_impro04_F031.wav,1,4,ang,Train
86,./Rideo/Ses01F_impro04_F032.wav,1,4,ang,Train
87,./Rideo/Ses01F_impro04_F033.wav,1,4,ang,Train
88,./Rideo/Ses01F_impro04_M000.wav,1,1,neu,Test
89,./Rideo/Ses01F_impro04_M001.wav,1,1,neu,Train
90,./Rideo/Ses01F_impro04_M002.wav,1,1,neu,Train
91,./Rideo/Ses01F_impro04_M003.wav,1,1,neu,Train
92,./Rideo/Ses01F_impro04_M004.wav,1,1,neu,Train
93,./Rideo/Ses01F_impro04_M005.wav,1,1,neu,Test
94,./Rideo/Ses01F_impro04_M006.wav,1,1,neu,Train
95,./Rideo/Ses01F_impro04_M007.wav,1,1,neu,Train
96,./Rideo/Ses01F_impro04_M008.wav,1,1,neu,Train
97,./Rideo/Ses01F_impro04_M009.wav,1,1,neu,Train
98,./Rideo/Ses01F_impro04_M010.wav,1,1,neu,Train
99,./Rideo/Ses01F_impro04_M011.wav,1,1,neu,Train
100,./Rideo/Ses01F_impro04_M012.wav,1,1,neu,Train
101,./Rideo/Ses01F_impro04_M013.wav,1,1,neu,Test
102,./Rideo/Ses01F_impro04_M014.wav,1,1,neu,Train
103,./Rideo/Ses01F_impro04_M015.wav,1,1,neu,Test
104,./Rideo/Ses01F_impro04_M016.wav,1,1,neu,Test
105,./Rideo/Ses01F_impro04_M017.wav,1,1,neu,Train
106,./Rideo/Ses01F_impro04_M018.wav,1,1,neu,Train
107,./Rideo/Ses01F_impro04_M019.wav,1,1,neu,Train
108,./Rideo/Ses01F_impro04_M020.wav,1,1,neu,Train
109,./Rideo/Ses01F_impro04_M021.wav,1,1,neu,Test
110,./Rideo/Ses01F_impro04_M022.wav,1,1,neu,Train
111,./Rideo/Ses01F_impro04_M023.wav,1,1,neu,Train
112,./Rideo/Ses01F_impro04_M024.wav,1,1,neu,Train
113,./Rideo/Ses01F_impro04_M025.wav,1,1,neu,Test
114,./Rideo/Ses01F_impro04_M026.wav,1,1,neu,Train
115,./Rideo/Ses01F_impro04_M027.wav,1,1,neu,Train
116,./Rideo/Ses01F_impro04_M028.wav,1,1,neu,Test
117,./Rideo/Ses01F_impro04_M031.wav,1,1,neu,Test
118,./Rideo/Ses01F_impro04_M032.wav,1,1,neu,Train
119,./Rideo/Ses01F_impro05_F008.wav,1,4,ang,Train
120,./Rideo/Ses01F_impro05_F009.wav,1,4,ang,Train
121,./Rideo/Ses01F_impro05_F011.wav,1,4,ang,Train
122,./Rideo/Ses01F_impro05_F012.wav,1,4,ang,Train
123,./Rideo/Ses01F_impro05_F014.wav,1,4,ang,Test
124,./Rideo/Ses01F_impro05_F015.wav,1,4,ang,Train
125,./Rideo/Ses01F_impro05_F016.wav,1,4,ang,Train
126,./Rideo/Ses01F_impro05_F017.wav,1,4,ang,Train
127,./Rideo/Ses01F_impro05_F018.wav,1,4,ang,Train
128,./Rideo/Ses01F_impro05_F019.wav,1,4,ang,Test
129,./Rideo/Ses01F_impro05_F020.wav,1,4,ang,Train
130,./Rideo/Ses01F_impro05_F021.wav,1,4,ang,Train
131,./Rideo/Ses01F_impro05_F022.wav,1,4,ang,Train
132,./Rideo/Ses01F_impro05_F023.wav,1,4,ang,Train
133,./Rideo/Ses01F_impro05_F024.wav,1,4,ang,Train
134,./Rideo/Ses01F_impro05_F025.wav,1,4,ang,Val
135,./Rideo/Ses01F_impro05_F026.wav,1,4,ang,Train
136,./Rideo/Ses01F_impro05_F028.wav,1,4,ang,Train
137,./Rideo/Ses01F_impro05_F029.wav,1,4,ang,Train
138,./Rideo/Ses01F_impro05_F030.wav,1,4,ang,Test
139,./Rideo/Ses01F_impro05_M000.wav,1,1,neu,Test
140,./Rideo/Ses01F_impro05_M001.wav,1,9,exc,Train
141,./Rideo/Ses01F_impro05_M002.wav,1,9,exc,Train
142,./Rideo/Ses01F_impro05_M003.wav,1,1,neu,Train
143,./Rideo/Ses01F_impro05_M004.wav,1,1,neu,Train
144,./Rideo/Ses01F_impro05_M005.wav,1,1,neu,Train
145,./Rideo/Ses01F_impro05_M006.wav,1,1,neu,Train
146,./Rideo/Ses01F_impro05_M007.wav,1,1,neu,Test
147,./Rideo/Ses01F_impro05_M008.wav,1,1,neu,Test
148,./Rideo/Ses01F_impro05_M009.wav,1,1,neu,Train
149,./Rideo/Ses01F_impro05_M010.wav,1,1,neu,Train
150,./Rideo/Ses01F_impro05_M011.wav,1,1,neu,Train
151,./Rideo/Ses01F_impro05_M012.wav,1,1,neu,Train
152,./Rideo/Ses01F_impro05_M013.wav,1,1,neu,Test
153,./Rideo/Ses01F_impro05_M014.wav,1,1,neu,Test
154,./Rideo/Ses01F_impro05_M015.wav,1,1,neu,Test
155,./Rideo/Ses01F_impro05_M016.wav,1,1,neu,Train
156,./Rideo/Ses01F_impro05_M017.wav,1,1,neu,Val
157,./Rideo/Ses01F_impro05_M019.wav,1,1,neu,Train
158,./Rideo/Ses01F_impro05_M020.wav,1,1,neu,Train
159,./Rideo/Ses01F_impro05_M022.wav,1,1,neu,Train
160,./Rideo/Ses01F_impro05_M023.wav,1,1,neu,Val
161,./Rideo/Ses01F_impro05_M024.wav,1,1,neu,Train
162,./Rideo/Ses01F_impro05_M025.wav,1,1,neu,Train
163,./Rideo/Ses01F_impro05_M026.wav,1,1,neu,Train
164,./Rideo/Ses01F_impro05_M027.wav,1,1,neu,Test
165,./Rideo/Ses01F_impro05_M028.wav,1,1,neu,Test
166,./Rideo/Ses01F_impro05_M029.wav,1,1,neu,Train
167,./Rideo/Ses01F_impro05_M030.wav,1,1,neu,Train
168,./Rideo/Ses01F_impro05_M031.wav,1,1,neu,Train
169,./Rideo/Ses01F_impro05_M034.wav,1,1,neu,Test
170,./Rideo/Ses01F_impro05_M035.wav,1,1,neu,Train
171,./Rideo/Ses01F_impro06_F002.wav,1,3,sad,Val
172,./Rideo/Ses01F_impro06_F003.wav,1,1,neu,Train
173,./Rideo/Ses01F_impro06_F004.wav,1,1,neu,Train
174,./Rideo/Ses01F_impro06_F005.wav,1,3,sad,Train
175,./Rideo/Ses01F_impro06_F006.wav,1,3,sad,Train
176,./Rideo/Ses01F_impro06_F007.wav,1,3,sad,Test
177,./Rideo/Ses01F_impro06_F008.wav,1,3,sad,Test
178,./Rideo/Ses01F_impro06_F009.wav,1,1,neu,Train
179,./Rideo/Ses01F_impro06_F010.wav,1,3,sad,Test
180,./Rideo/Ses01F_impro06_F011.wav,1,3,sad,Train
181,./Rideo/Ses01F_impro06_F012.wav,1,3,sad,Train
182,./Rideo/Ses01F_impro06_F013.wav,1,3,sad,Train
183,./Rideo/Ses01F_impro06_F014.wav,1,3,sad,Train
184,./Rideo/Ses01F_impro06_F015.wav,1,3,sad,Train
185,./Rideo/Ses01F_impro06_F016.wav,1,1,neu,Test
186,./Rideo/Ses01F_impro06_F018.wav,1,1,neu,Test
187,./Rideo/Ses01F_impro06_F019.wav,1,1,neu,Train
188,./Rideo/Ses01F_impro06_F020.wav,1,3,sad,Train
189,./Rideo/Ses01F_impro06_F021.wav,1,3,sad,Train
190,./Rideo/Ses01F_impro06_F022.wav,1,3,sad,Test
191,./Rideo/Ses01F_impro06_F023.wav,1,3,sad,Train
192,./Rideo/Ses01F_impro06_F024.wav,1,3,sad,Val
193,./Rideo/Ses01F_impro06_F025.wav,1,3,sad,Train
194,./Rideo/Ses01F_impro06_F026.wav,1,3,sad,Train
195,./Rideo/Ses01F_impro06_F027.wav,1,1,neu,Train
196,./Rideo/Ses01F_impro06_F028.wav,1,3,sad,Train
197,./Rideo/Ses01F_impro06_M000.wav,1,3,sad,Train
198,./Rideo/Ses01F_impro06_M001.wav,1,1,neu,Train
199,./Rideo/Ses01F_impro06_M002.wav,1,1,neu,Train
200,./Rideo/Ses01F_impro06_M003.wav,1,3,sad,Train
201,./Rideo/Ses01F_impro06_M004.wav,1,1,neu,Train
202,./Rideo/Ses01F_impro06_M005.wav,1,1,neu,Train
203,./Rideo/Ses01F_impro06_M006.wav,1,1,neu,Train
204,./Rideo/Ses01F_impro06_M007.wav,1,3,sad,Train
205,./Rideo/Ses01F_impro06_M008.wav,1,1,neu,Val
206,./Rideo/Ses01F_impro06_M009.wav,1,1,neu,Train
207,./Rideo/Ses01F_impro06_M010.wav,1,1,neu,Test
208,./Rideo/Ses01F_impro06_M011.wav,1,1,neu,Train
209,./Rideo/Ses01F_impro06_M012.wav,1,1,neu,Train
210,./Rideo/Ses01F_impro06_M013.wav,1,1,neu,Train
211,./Rideo/Ses01F_impro06_M014.wav,1,1,neu,Train
212,./Rideo/Ses01F_impro06_M015.wav,1,1,neu,Train
213,./Rideo/Ses01F_impro06_M016.wav,1,1,neu,Train
214,./Rideo/Ses01F_impro07_F000.wav,1,9,exc,Val
215,./Rideo/Ses01F_impro07_F002.wav,1,9,exc,Train
216,./Rideo/Ses01F_impro07_F003.wav,1,9,exc,Test
217,./Rideo/Ses01F_impro07_F004.wav,1,9,exc,Train
218,./Rideo/Ses01F_impro07_F005.wav,1,9,exc,Train
219,./Rideo/Ses01F_impro07_F009.wav,1,9,exc,Train
220,./Rideo/Ses01F_impro07_F010.wav,1,9,exc,Train
221,./Rideo/Ses01F_impro07_F012.wav,1,9,exc,Train
222,./Rideo/Ses01F_impro07_F013.wav,1,9,exc,Test
223,./Rideo/Ses01F_impro07_F016.wav,1,9,exc,Train
224,./Rideo/Ses01F_impro07_M000.wav,1,9,exc,Train
225,./Rideo/Ses01F_impro07_M001.wav,1,9,exc,Train
226,./Rideo/Ses01F_impro07_M002.wav,1,9,exc,Test
227,./Rideo/Ses01F_impro07_M003.wav,1,9,exc,Train
228,./Rideo/Ses01F_impro07_M004.wav,1,9,exc,Test
229,./Rideo/Ses01F_impro07_M005.wav,1,9,exc,Train
230,./Rideo/Ses01F_impro07_M006.wav,1,9,exc,Train
231,./Rideo/Ses01F_impro07_M007.wav,1,9,exc,Train
232,./Rideo/Ses01F_impro07_M008.wav,1,9,exc,Test
233,./Rideo/Ses01F_impro07_M009.wav,1,9,exc,Train
234,./Rideo/Ses01F_impro07_M012.wav,1,1,neu,Val
235,./Rideo/Ses01F_impro07_M013.wav,1,1,neu,Train
236,./Rideo/Ses01F_impro07_M014.wav,1,9,exc,Val
237,./Rideo/Ses01F_impro07_M015.wav,1,9,exc,Train
238,./Rideo/Ses01F_impro07_M017.wav,1,9,exc,Train
239,./Rideo/Ses01F_impro07_M018.wav,1,1,neu,Train
240,./Rideo/Ses01F_impro07_M019.wav,1,9,exc,Train
241,./Rideo/Ses01F_script01_1_F005.wav,1,1,neu,Train
242,./Rideo/Ses01F_script01_1_F015.wav,1,1,neu,Train
243,./Rideo/Ses01F_script01_1_F034.wav,1,1,neu,Train
244,./Rideo/Ses01F_script01_1_F035.wav,1,4,ang,Test
245,./Rideo/Ses01F_script01_1_F037.wav,1,4,ang,Train
246,./Rideo/Ses01F_script01_1_F038.wav,1,4,ang,Train
247,./Rideo/Ses01F_script01_1_F041.wav,1,4,ang,Train
248,./Rideo/Ses01F_script01_1_F042.wav,1,4,ang,Train
249,./Rideo/Ses01F_script01_1_M000.wav,1,1,neu,Train
250,./Rideo/Ses01F_script01_1_M001.wav,1,1,neu,Train
251,./Rideo/Ses01F_script01_1_M002.wav,1,1,neu,Train
252,./Rideo/Ses01F_script01_1_M003.wav,1,1,neu,Train
253,./Rideo/Ses01F_script01_1_M004.wav,1,1,neu,Train
254,./Rideo/Ses01F_script01_1_M007.wav,1,1,neu,Train
255,./Rideo/Ses01F_script01_1_M010.wav,1,1,neu,Train
256,./Rideo/Ses01F_script01_1_M012.wav,1,1,neu,Train
257,./Rideo/Ses01F_script01_1_M014.wav,1,1,neu,Train
258,./Rideo/Ses01F_script01_1_M015.wav,1,1,neu,Test
259,./Rideo/Ses01F_script01_1_M016.wav,1,1,neu,Train
260,./Rideo/Ses01F_script01_1_M017.wav,1,1,neu,Train
261,./Rideo/Ses01F_script01_1_M019.wav,1,4,ang,Train
262,./Rideo/Ses01F_script01_1_M023.wav,1,1,neu,Train
263,./Rideo/Ses01F_script01_1_M024.wav,1,1,neu,Train
264,./Rideo/Ses01F_script01_1_M025.wav,1,1,neu,Train
265,./Rideo/Ses01F_script01_1_M034.wav,1,1,neu,Train
266,./Rideo/Ses01F_script01_1_M039.wav,1,1,neu,Train
267,./Rideo/Ses01F_script01_1_M040.wav,1,1,neu,Train
268,./Rideo/Ses01F_script01_2_F003.wav,1,4,ang,Val
269,./Rideo/Ses01F_script01_2_F004.wav,1,4,ang,Train
270,./Rideo/Ses01F_script01_2_F005.wav,1,4,ang,Train
271,./Rideo/Ses01F_script01_2_F006.wav,1,4,ang,Train
272,./Rideo/Ses01F_script01_2_F007.wav,1,4,ang,Train
273,./Rideo/Ses01F_script01_2_F008.wav,1,4,ang,Train
274,./Rideo/Ses01F_script01_2_F009.wav,1,4,ang,Train
275,./Rideo/Ses01F_script01_2_F010.wav,1,4,ang,Train
276,./Rideo/Ses01F_script01_2_F011.wav,1,4,ang,Train
277,./Rideo/Ses01F_script01_2_F012.wav,1,4,ang,Train
278,./Rideo/Ses01F_script01_2_F013.wav,1,4,ang,Train
279,./Rideo/Ses01F_script01_2_M001.wav,1,1,neu,Test
280,./Rideo/Ses01F_script01_2_M004.wav,1,1,neu,Train
281,./Rideo/Ses01F_script01_2_M008.wav,1,1,neu,Train
282,./Rideo/Ses01F_script01_2_M017.wav,1,4,ang,Train
283,./Rideo/Ses01F_script01_3_F000.wav,1,1,neu,Train
284,./Rideo/Ses01F_script01_3_F001.wav,1,1,neu,Train
285,./Rideo/Ses01F_script01_3_F002.wav,1,1,neu,Train
286,./Rideo/Ses01F_script01_3_F003.wav,1,1,neu,Test
287,./Rideo/Ses01F_script01_3_F004.wav,1,1,neu,Train
288,./Rideo/Ses01F_script01_3_F005.wav,1,1,neu,Train
289,./Rideo/Ses01F_script01_3_F006.wav,1,1,neu,Test
290,./Rideo/Ses01F_script01_3_F007.wav,1,1,neu,Train
291,./Rideo/Ses01F_script01_3_F008.wav,1,1,neu,Train
292,./Rideo/Ses01F_script01_3_F009.wav,1,1,neu,Test
293,./Rideo/Ses01F_script01_3_F010.wav,1,9,exc,Train
294,./Rideo/Ses01F_script01_3_F011.wav,1,9,exc,Train
295,./Rideo/Ses01F_script01_3_F012.wav,1,9,exc,Train
296,./Rideo/Ses01F_script01_3_F013.wav,1,9,exc,Train
297,./Rideo/Ses01F_script01_3_F014.wav,1,1,neu,Train
298,./Rideo/Ses01F_script01_3_F015.wav,1,1,neu,Train
299,./Rideo/Ses01F_script01_3_F016.wav,1,1,neu,Val
300,./Rideo/Ses01F_script01_3_F017.wav,1,9,exc,Train
301,./Rideo/Ses01F_script01_3_F019.wav,1,9,exc,Val
302,./Rideo/Ses01F_script01_3_F020.wav,1,9,exc,Train
303,./Rideo/Ses01F_script01_3_F021.wav,1,9,exc,Train
304,./Rideo/Ses01F_script01_3_F022.wav,1,1,neu,Train
305,./Rideo/Ses01F_script01_3_F028.wav,1,1,neu,Test
306,./Rideo/Ses01F_script01_3_F029.wav,1,1,neu,Train
307,./Rideo/Ses01F_script01_3_F030.wav,1,3,sad,Train
308,./Rideo/Ses01F_script01_3_F031.wav,1,1,neu,Train
309,./Rideo/Ses01F_script01_3_F035.wav,1,9,exc,Train
310,./Rideo/Ses01F_script01_3_M000.wav,1,1,neu,Train
311,./Rideo/Ses01F_script01_3_M001.wav,1,1,neu,Train
312,./Rideo/Ses01F_script01_3_M003.wav,1,1,neu,Train
313,./Rideo/Ses01F_script01_3_M004.wav,1,1,neu,Train
314,./Rideo/Ses01F_script01_3_M005.wav,1,1,neu,Train
315,./Rideo/Ses01F_script01_3_M008.wav,1,9,exc,Train
316,./Rideo/Ses01F_script01_3_M009.wav,1,9,exc,Train
317,./Rideo/Ses01F_script01_3_M010.wav,1,9,exc,Train
318,./Rideo/Ses01F_script01_3_M015.wav,1,9,exc,Train
319,./Rideo/Ses01F_script01_3_M016.wav,1,9,exc,Train
320,./Rideo/Ses01F_script01_3_M017.wav,1,9,exc,Train
321,./Rideo/Ses01F_script01_3_M019.wav,1,9,exc,Train
322,./Rideo/Ses01F_script01_3_M020.wav,1,9,exc,Train
323,./Rideo/Ses01F_script01_3_M021.wav,1,3,sad,Train
324,./Rideo/Ses01F_script01_3_M022.wav,1,3,sad,Train
325,./Rideo/Ses01F_script01_3_M023.wav,1,3,sad,Train
326,./Rideo/Ses01F_script01_3_M024.wav,1,3,sad,Test
327,./Rideo/Ses01F_script01_3_M025.wav,1,3,sad,Train
328,./Rideo/Ses01F_script01_3_M026.wav,1,3,sad,Test
329,./Rideo/Ses01F_script01_3_M027.wav,1,3,sad,Train
330,./Rideo/Ses01F_script01_3_M028.wav,1,3,sad,Train
331,./Rideo/Ses01F_script01_3_M029.wav,1,3,sad,Val
332,./Rideo/Ses01F_script01_3_M030.wav,1,3,sad,Train
333,./Rideo/Ses01F_script01_3_M032.wav,1,3,sad,Train
334,./Rideo/Ses01F_script01_3_M033.wav,1,3,sad,Train
335,./Rideo/Ses01F_script01_3_M036.wav,1,3,sad,Train
336,./Rideo/Ses01F_script01_3_M037.wav,1,1,neu,Train
337,./Rideo/Ses01F_script02_1_F000.wav,1,1,neu,Train
338,./Rideo/Ses01F_script02_1_F004.wav,1,1,neu,Train
339,./Rideo/Ses01F_script02_1_F006.wav,1,4,ang,Test
340,./Rideo/Ses01F_script02_1_F007.wav,1,4,ang,Train
341,./Rideo/Ses01F_script02_1_F008.wav,1,1,neu,Train
342,./Rideo/Ses01F_script02_1_F009.wav,1,9,exc,Test
343,./Rideo/Ses01F_script02_1_F010.wav,1,3,sad,Train
344,./Rideo/Ses01F_script02_1_F015.wav,1,1,neu,Train
345,./Rideo/Ses01F_script02_1_F024.wav,1,1,neu,Train
346,./Rideo/Ses01F_script02_1_F025.wav,1,1,neu,Train
347,./Rideo/Ses01F_script02_1_M002.wav,1,9,exc,Train
348,./Rideo/Ses01F_script02_1_M007.wav,1,1,neu,Train
349,./Rideo/Ses01F_script02_1_M008.wav,1,1,neu,Train
350,./Rideo/Ses01F_script02_1_M009.wav,1,1,neu,Train
351,./Rideo/Ses01F_script02_1_M010.wav,1,1,neu,Train
352,./Rideo/Ses01F_script02_1_M011.wav,1,1,neu,Val
353,./Rideo/Ses01F_script02_1_M013.wav,1,1,neu,Train
354,./Rideo/Ses01F_script02_1_M014.wav,1,1,neu,Train
355,./Rideo/Ses01F_script02_1_M015.wav,1,1,neu,Train
356,./Rideo/Ses01F_script02_1_M016.wav,1,9,exc,Train
357,./Rideo/Ses01F_script02_1_M020.wav,1,1,neu,Val
358,./Rideo/Ses01F_script02_1_M021.wav,1,1,neu,Train
359,./Rideo/Ses01F_script02_1_M023.wav,1,1,neu,Train
360,./Rideo/Ses01F_script02_1_M024.wav,1,1,neu,Test
361,./Rideo/Ses01F_script02_1_M025.wav,1,1,neu,Train
362,./Rideo/Ses01F_script02_1_M026.wav,1,1,neu,Train
363,./Rideo/Ses01F_script02_1_M029.wav,1,1,neu,Train
364,./Rideo/Ses01F_script02_1_M031.wav,1,1,neu,Train
365,./Rideo/Ses01F_script02_1_M032.wav,1,1,neu,Test
366,./Rideo/Ses01F_script02_1_M033.wav,1,1,neu,Train
367,./Rideo/Ses01F_script02_1_M034.wav,1,1,neu,Train
368,./Rideo/Ses01F_script02_1_M035.wav,1,9,exc,Train
369,./Rideo/Ses01F_script02_1_M036.wav,1,9,exc,Train
370,./Rideo/Ses01F_script02_1_M038.wav,1,9,exc,Train
371,./Rideo/Ses01F_script02_1_M040.wav,1,9,exc,Train
372,./Rideo/Ses01F_script02_1_M043.wav,1,9,exc,Val
373,./Rideo/Ses01F_script02_1_M044.wav,1,9,exc,Train
374,./Rideo/Ses01F_script02_2_F000.wav,1,1,neu,Train
375,./Rideo/Ses01F_script02_2_F001.wav,1,1,neu,Train
376,./Rideo/Ses01F_script02_2_F006.wav,1,4,ang,Train
377,./Rideo/Ses01F_script02_2_F008.wav,1,4,ang,Train
378,./Rideo/Ses01F_script02_2_F009.wav,1,4,ang,Test
379,./Rideo/Ses01F_script02_2_F010.wav,1,4,ang,Train
380,./Rideo/Ses01F_script02_2_F015.wav,1,3,sad,Train
381,./Rideo/Ses01F_script02_2_F016.wav,1,4,ang,Train
382,./Rideo/Ses01F_script02_2_F017.wav,1,1,neu,Train
383,./Rideo/Ses01F_script02_2_F019.wav,1,9,exc,Train
384,./Rideo/Ses01F_script02_2_F022.wav,1,3,sad,Train
385,./Rideo/Ses01F_script02_2_F023.wav,1,1,neu,Test
386,./Rideo/Ses01F_script02_2_F026.wav,1,1,neu,Train
387,./Rideo/Ses01F_script02_2_F034.wav,1,3,sad,Train
388,./Rideo/Ses01F_script02_2_F035.wav,1,3,sad,Train
389,./Rideo/Ses01F_script02_2_F036.wav,1,3,sad,Train
390,./Rideo/Ses01F_script02_2_F040.wav,1,3,sad,Val
391,./Rideo/Ses01F_script02_2_F041.wav,1,1,neu,Test
392,./Rideo/Ses01F_script02_2_F042.wav,1,9,exc,Train
393,./Rideo/Ses01F_script02_2_F043.wav,1,9,exc,Train
394,./Rideo/Ses01F_script02_2_F044.wav,1,9,exc,Train
395,./Rideo/Ses01F_script02_2_F045.wav,1,9,exc,Train
396,./Rideo/Ses01F_script02_2_F046.wav,1,3,sad,Train
397,./Rideo/Ses01F_script02_2_F047.wav,1,1,neu,Val
398,./Rideo/Ses01F_script02_2_M000.wav,1,9,exc,Train
399,./Rideo/Ses01F_script02_2_M001.wav,1,9,exc,Test
400,./Rideo/Ses01F_script02_2_M002.wav,1,1,neu,Train
401,./Rideo/Ses01F_script02_2_M006.wav,1,1,neu,Train
402,./Rideo/Ses01F_script02_2_M016.wav,1,1,neu,Train
403,./Rideo/Ses01F_script02_2_M017.wav,1,1,neu,Train
404,./Rideo/Ses01F_script02_2_M019.wav,1,1,neu,Train
405,./Rideo/Ses01F_script02_2_M021.wav,1,1,neu,Test
